symbol,date,open,high,low,close,volume,delivery_qty,delivery_percentage
SYM131,2023-03-20,107.18,108.12,106.86,108.05,845067,344119,40.72101817850655
SYM131,2023-03-21,107.82,108.25,105.99,107.57,1109183,720613,64.96793650779352
SYM131,2023-03-22,108.39,108.83,107.44,107.76,1037096,406743,39.2194297715869
SYM131,2023-03-23,107.23,107.71,106.76,106.76,584780,429037,73.36738301946224
SYM131,2023-03-24,106.9,108.63,105.27,107.84,1395521,563732,40.395879031912784
SYM131,2023-03-27,107.89,108.62,106.73,108.62,1078997,394207,36.53460136144466
SYM131,2023-03-28,107.98,109.06,106.86,109.0,1267977,596211,47.02065375011899
SYM131,2023-03-29,108.89,108.99,107.72,108.86,825346,612198,74.17482487804509
SYM131,2023-03-30,108.72,109.82,108.28,109.82,1415718,945991,66.82059194214061
SYM131,2023-03-31,109.42,110.33,108.82,108.82,1226949,857535,69.89172584037223
SYM131,2023-04-03,108.12,108.22,107.2,108.22,1061006,439801,41.45136642258376
SYM131,2023-04-04,108.69,109.85,108.16,108.25,1140206,670209,58.77972671385718
SYM131,2023-04-05,107.89,108.97,107.1,108.97,1129629,597188,52.86587676652615
SYM131,2023-04-06,108.41,109.95,107.38,109.95,673467,366798,54.46419567458294
SYM131,2023-04-07,109.49,109.66,107.75,107.75,960923,485311,50.50475953140846
SYM131,2023-04-10,108.27,108.91,106.95,108.91,806307,590140,73.190528058279
SYM131,2023-04-11,109.02,109.21,108.58,109.21,1077247,615048,57.09449735078398
SYM131,2023-04-12,108.98,109.91,108.66,108.66,1730988,924402,53.403144339427826
SYM131,2023-04-13,108.16,108.76,106.43,108.76,906383,574355,63.36784256804544
SYM131,2023-04-14,108.03,108.11,107.95,107.95,1619254,453727,28.020788372543343
SYM131,2023-04-17,107.84,108.43,107.67,107.67,1137045,468308,41.18642957837221
SYM131,2023-04-18,107.15,108.31,105.46,105.46,161886,113535,70.13324536606486
SYM131,2023-04-19,105.54,106.92,104.33,106.92,1121217,542851,48.4162504865386
SYM131,2023-04-20,106.59,107.33,105.68,105.68,528314,367851,69.62747597633361
SYM131,2023-04-21,105.76,106.33,105.38,105.38,1112654,473724,42.57606598302701
SYM131,2023-04-24,105.54,106.0,105.33,105.38,1171185,569566,48.63167122953901
SYM131,2023-04-25,105.17,105.96,102.76,104.78,981084,620900,63.287162942779275
SYM131,2023-04-26,105.28,106.05,105.21,105.21,1741323,711614,40.866331819155
SYM131,2023-04-27,105.27,105.87,105.23,105.87,1691353,889324,52.58067878328752
SYM131,2023-04-28,105.39,105.67,104.96,104.96,723444,349295,48.28236019218028
SYM131,2023-05-01,104.18,104.41,102.53,104.41,511422,234495,45.851639991166635
SYM131,2023-05-02,105.31,106.63,104.81,104.81,1193637,626885,52.518936445262256
SYM131,2023-05-03,104.85,105.6,104.26,105.6,796837,692031,86.84732712720816
SYM131,2023-05-04,106.11,107.12,105.17,107.12,674300,365695,54.23330027441703
SYM131,2023-05-05,107.55,108.88,107.08,108.88,1225819,571840,46.64969264093273
SYM131,2023-05-08,108.41,108.68,107.74,107.74,1094727,472169,43.13124210516234
SYM131,2023-05-09,108.12,109.21,105.8,108.0,700380,192360,27.465201994959113
SYM131,2023-05-10,108.91,110.69,108.12,109.53,704293,192311,27.305634526163328
SYM131,2023-05-11,110.94,111.43,110.2,111.34,1167024,601938,51.57896747788307
SYM131,2023-05-12,111.74,114.34,110.56,110.56,873684,419202,47.981050168884984
SYM131,2023-05-15,110.67,111.66,110.53,110.53,1132440,433342,38.26628289673698
SYM131,2023-05-16,110.41,111.51,110.14,111.51,595919,252548,42.37968666351169
SYM131,2023-05-17,111.17,111.67,109.05,111.67,561902,377042,67.1010925667482
SYM131,2023-05-18,111.17,111.86,110.15,111.86,1074730,752636,70.03032546506655
SYM131,2023-05-19,111.51,111.81,110.88,110.88,1057483,632371,59.7997111184134
SYM131,2023-05-22,110.97,111.42,110.54,111.42,771900,178519,23.12724270409158
SYM131,2023-05-23,112.27,112.91,110.62,110.8,943727,692593,73.38916627539774
SYM131,2023-05-24,110.18,111.05,109.36,109.65,1028505,769020,74.77069586233902
SYM131,2023-05-25,109.4,110.24,108.47,108.6,1057446,596129,56.3744570262361
SYM131,2023-05-26,108.77,110.08,107.98,108.0,840857,377922,44.94486371185231
SYM131,2023-05-29,108.04,109.85,106.79,108.38,594237,306437,51.56817763793575
SYM131,2023-05-30,108.9,110.13,108.64,108.64,515756,303449,58.8358200374603
SYM131,2023-05-31,107.92,107.97,107.46,107.46,872987,525009,60.139450069227784
SYM131,2023-06-01,107.16,108.75,106.23,106.23,1245113,669288,53.75321476873243
SYM131,2023-06-02,105.72,106.77,103.28,106.77,1271621,631346,49.648915505768656
SYM131,2023-06-05,106.22,107.84,105.79,106.26,875185,624202,71.32234410668556
SYM131,2023-06-06,106.15,107.4,104.92,104.92,744164,396349,53.260996072629965
SYM131,2023-06-07,105.07,105.66,104.24,105.66,1081981,695501,64.28038898610082
SYM131,2023-06-08,106.6,106.95,104.62,104.62,1289865,676806,52.47112154464709
SYM131,2023-06-09,104.97,105.29,103.71,105.29,746067,572566,76.74471336155577
SYM131,2023-06-12,105.69,105.97,104.35,104.35,687967,395659,57.51136152387387
SYM131,2023-06-13,103.91,104.71,102.23,104.71,1523610,851289,55.87318133020769
SYM131,2023-06-14,104.28,105.62,102.28,102.28,953045,405736,42.572638559169334
SYM131,2023-06-15,101.79,102.18,101.78,102.08,709157,192792,27.186106279143914
SYM131,2023-06-16,102.64,103.76,101.47,103.28,729464,420370,57.62733488934012
SYM131,2023-06-19,102.52,103.44,101.81,102.9,888812,584011,65.70696199258965
SYM131,2023-06-20,102.43,104.24,101.08,104.24,845997,422543,49.9461601703294
SYM131,2023-06-21,104.03,106.05,103.59,106.05,1271196,862003,67.81041709368466
SYM131,2023-06-22,105.81,106.68,105.29,105.29,1032030,261787,25.366300309592877
SYM131,2023-06-23,105.27,105.76,104.79,104.79,592002,358797,60.60755790677137
SYM131,2023-06-26,104.48,105.79,103.44,105.79,514999,239330,46.47198111711813
SYM131,2023-06-27,105.67,107.71,105.36,105.65,962761,513157,53.30055971521416
SYM131,2023-06-28,106.31,107.11,104.01,107.11,1119075,691194,61.76484619829763
SYM131,2023-06-29,107.03,107.88,106.85,107.88,1198591,861995,71.91743735849252
SYM131,2023-06-30,108.35,109.15,107.5,109.15,1200312,443603,36.95735112699286
SYM131,2023-07-03,109.51,110.33,109.31,109.61,477776,241307,50.506323586305534
SYM131,2023-07-04,110.99,111.81,110.39,111.81,1650879,1409959,85.40657313351346
SYM131,2023-07-05,111.17,112.45,110.55,112.45,1466241,789097,53.81772594421244
SYM131,2023-07-06,112.57,113.6,112.0,113.6,1494150,896641,60.01011872105439
SYM131,2023-07-07,113.74,116.45,113.56,113.56,1080880,615744,56.96691663995813
SYM131,2023-07-10,113.42,113.76,111.19,113.76,1358576,931374,68.55517553114538
SYM131,2023-07-11,114.78,115.24,113.4,113.41,1242523,870623,70.06898882216498
SYM131,2023-07-12,113.54,114.69,113.47,114.69,1101017,506588,46.01098546159808
SYM131,2023-07-13,114.13,114.26,113.95,114.26,925050,316002,34.160637855442474
SYM131,2023-07-14,113.95,114.42,113.65,114.01,860475,384680,44.70559123348669
SYM131,2023-07-17,114.55,114.65,114.01,114.01,798815,547975,68.59848714172841
SYM131,2023-07-18,113.42,114.1,112.47,112.47,699458,254730,36.4182457816466
SYM131,2023-07-19,112.76,113.35,112.41,112.41,1643652,1251172,76.12149298151976
SYM131,2023-07-20,112.93,113.33,112.54,112.71,575422,238710,41.484420798346925
SYM131,2023-07-21,112.7,114.91,112.33,112.33,527628,294464,55.80913186436325
SYM131,2023-07-24,111.77,112.09,111.35,112.09,1636497,986919,60.30683110223755
SYM131,2023-07-25,112.32,114.31,111.85,111.85,1073816,542247,50.49724952617578
SYM131,2023-07-26,111.0,111.34,108.03,111.34,1363842,863171,63.2896968291151
SYM131,2023-07-27,112.8,113.02,111.75,113.02,1199749,528693,44.067023609272965
SYM131,2023-07-28,113.39,114.57,112.86,112.86,977980,537456,54.955746972958465
SYM131,2023-07-31,113.05,113.81,112.88,113.81,828963,472206,56.96348556291242
SYM131,2023-08-01,112.69,113.52,112.37,112.37,166431,114484,68.78824632366316
SYM131,2023-08-02,112.47,114.15,112.4,112.4,1108194,666828,60.17251721078668
SYM131,2023-08-03,112.5,112.85,111.38,112.85,723896,424826,58.68606088292149
SYM131,2023-08-04,112.39,112.44,111.51,112.44,1123154,777084,69.18772699327181
SYM131,2023-08-07,112.43,114.14,111.98,114.14,1261842,522511,41.40862433140995
SYM131,2023-08-08,114.95,115.76,114.84,115.04,1085918,574788,52.93109144409722
SYM131,2023-08-09,114.88,114.89,114.61,114.89,1436633,972528,67.69500798956268
SYM131,2023-08-10,115.21,116.42,112.76,115.46,1159038,785640,67.78381355071204
SYM131,2023-08-11,116.19,117.29,116.14,116.87,964824,736950,76.38182837832937
SYM131,2023-08-14,116.62,117.91,116.58,116.62,797811,330430,41.41708451434724
SYM131,2023-08-15,115.98,117.86,115.2,116.04,1538027,1048902,68.19795398709343
SYM131,2023-08-16,116.29,117.26,114.97,115.35,650049,397023,61.07598432932314
SYM131,2023-08-17,115.77,116.73,115.5,115.5,912079,310540,34.04753751570131
SYM131,2023-08-18,115.34,115.97,114.51,115.18,572115,343728,60.080274639524156
SYM131,2023-08-21,114.75,115.48,114.63,115.44,1184009,729813,61.639170746755056
SYM131,2023-08-22,115.22,115.88,114.56,114.93,720726,503245,69.82481092927854
SYM131,2023-08-23,115.36,115.57,115.27,115.27,1212056,687852,56.75087198035126
SYM131,2023-08-24,116.11,118.65,113.85,115.49,1084263,628574,57.97251054425044
SYM131,2023-08-25,117.52,117.58,116.27,116.27,991197,814279,82.15111243046285
SYM131,2023-08-28,117.98,119.17,115.95,119.17,784372,389299,49.63205556128601
SYM131,2023-08-29,118.48,119.98,117.9,118.5,1092639,897635,82.15296736996427
SYM131,2023-08-30,118.78,119.18,118.67,119.18,1119235,450234,40.22695954993558
SYM131,2023-08-31,118.91,119.18,117.83,117.83,1072128,573522,53.493831226873056
SYM131,2023-09-01,117.36,119.29,116.19,116.19,860706,411961,47.86322400715404
SYM131,2023-09-04,116.66,118.17,115.51,118.17,891624,514797,57.737097541767874
SYM131,2023-09-05,118.86,119.84,116.82,117.81,1370812,948788,69.21362278806572
SYM131,2023-09-06,118.03,118.63,117.83,118.63,1504960,925745,61.51293513099428
SYM131,2023-09-07,119.15,119.42,117.92,118.06,868312,231755,26.69034584207556
SYM131,2023-09-08,118.65,120.33,118.45,120.33,567199,277035,48.84278351680364
SYM131,2023-09-11,120.55,120.71,120.13,120.13,539072,206632,38.33118487235733
SYM131,2023-09-12,120.28,120.75,119.14,119.16,1111101,702176,63.196415106627185
SYM131,2023-09-13,118.2,120.01,117.96,120.01,949578,700352,73.75407176237889
SYM131,2023-09-14,121.56,124.29,120.16,124.29,1049855,919770,87.60932303219963
SYM131,2023-09-15,123.21,123.32,121.22,121.22,1184627,150154,12.675292527215483
SYM131,2023-09-18,121.14,122.07,120.89,121.75,973375,370714,38.08547115445667
SYM131,2023-09-19,121.52,124.02,121.42,123.1,1373695,736255,53.59671842558836
SYM131,2023-09-20,123.29,123.56,122.72,123.56,1000463,571434,57.116968114162454
SYM131,2023-09-21,123.79,124.72,121.48,123.37,1036462,603867,58.262425307758974
SYM131,2023-09-22,123.18,125.97,121.59,125.97,1533873,544991,35.53041125717943
SYM131,2023-09-25,125.96,128.21,124.49,128.21,995224,611924,61.486144552837445
SYM131,2023-09-26,127.92,131.17,127.82,127.82,1228757,681892,55.49450968426808
SYM131,2023-09-27,128.85,130.92,128.79,130.92,687152,424685,61.80376956598354
SYM131,2023-09-28,131.5,132.48,131.21,132.48,1502420,717051,47.726406324242845
SYM131,2023-09-29,132.0,132.16,131.24,131.24,1594268,1420447,89.09717953799775
SYM131,2023-10-02,130.03,130.4,129.35,130.4,1132512,368704,32.55631461776143
SYM131,2023-10-03,131.01,131.27,128.46,131.27,392064,234251,59.7482223966369
SYM131,2023-10-04,131.24,132.08,130.69,130.69,1162590,709003,60.98483308207264
SYM131,2023-10-05,130.75,132.18,130.75,131.03,607547,333865,54.95301216941959
SYM131,2023-10-06,131.57,132.79,131.2,132.16,1130115,909666,80.49330832656312
SYM131,2023-10-09,132.51,133.31,131.47,132.78,835507,609489,72.94841028835137
SYM131,2023-10-10,133.48,134.18,131.91,134.18,1424869,515216,36.15886805489403
SYM131,2023-10-11,134.21,135.9,133.56,134.94,876981,606421,69.14874684109289
SYM131,2023-10-12,135.4,136.34,135.39,136.34,814099,448026,55.03337654655824
SYM131,2023-10-13,138.51,138.51,135.43,138.51,662785,385806,58.20983381853284
SYM131,2023-10-16,139.08,139.23,133.39,139.23,1033891,479731,46.40059620163785
SYM131,2023-10-17,139.94,140.13,138.72,138.72,1012809,505302,49.89119916501445
SYM131,2023-10-18,138.67,138.71,136.47,136.47,1267312,890869,70.29597758888187
SYM131,2023-10-19,135.63,135.85,135.53,135.85,1269084,589827,46.47664599825727
SYM131,2023-10-20,135.13,135.92,134.29,135.11,791048,553716,69.99781416794035
SYM131,2023-10-23,134.82,135.33,132.44,132.44,988284,603215,61.03664396455348
SYM131,2023-10-24,133.17,134.06,132.29,133.41,1014455,353703,34.866380101580916
SYM131,2023-10-25,133.45,134.64,133.02,134.64,1047206,544247,51.971348066409945
SYM131,2023-10-26,134.83,135.13,134.23,135.08,1063722,647659,60.88615546227928
SYM131,2023-10-27,135.7,136.03,132.31,135.39,903568,743948,82.3345797859598
SYM131,2023-10-30,135.94,136.91,132.66,132.66,507071,189191,37.310661093638366
SYM131,2023-10-31,131.9,132.19,131.73,132.19,1205374,387409,32.14014969292264
SYM131,2023-11-01,132.21,133.87,130.06,130.72,955194,581549,60.882857235952784
SYM131,2023-11-02,130.95,131.9,129.33,131.9,1066383,618739,58.022262251234416
SYM131,2023-11-03,131.84,132.18,131.22,131.22,1221319,586689,48.037397083053754
SYM131,2023-11-06,130.41,132.05,129.19,131.23,1175620,425509,36.19443896587326
SYM131,2023-11-07,131.3,135.71,129.87,129.87,683827,522023,76.33849569194695
SYM131,2023-11-08,129.9,132.44,129.34,129.34,1568835,818490,52.17185481547756
SYM131,2023-11-09,129.34,130.2,127.23,127.26,1485245,669972,45.10854290554123
SYM131,2023-11-10,127.95,128.27,127.56,128.27,782402,610795,78.06673988398593
SYM131,2023-11-13,129.4,131.05,127.38,131.05,1235149,1111634,90.0
SYM131,2023-11-14,131.02,132.28,130.67,132.28,610370,407584,66.77656919502621
SYM131,2023-11-15,132.45,134.11,131.53,131.53,1218392,718713,58.98869451077409
SYM131,2023-11-16,131.37,132.93,130.84,132.93,1482795,1189994,80.2534925293707
SYM131,2023-11-17,132.85,133.87,132.54,132.54,1070039,309806,28.95278645545801
SYM131,2023-11-20,133.61,135.89,133.56,133.56,1479687,789785,53.375146776338305
SYM131,2023-11-21,133.18,133.62,132.77,132.77,459626,144518,31.44273757746324
SYM131,2023-11-22,133.4,133.89,131.37,131.37,733454,495144,67.50855987392853
SYM131,2023-11-23,131.07,131.21,130.47,131.21,751447,524655,69.81934833939998
SYM131,2023-11-24,130.56,130.79,130.51,130.51,769628,432583,56.20686732496184
SYM131,2023-11-27,129.72,129.89,126.57,129.52,755283,479312,63.461313502366366
SYM131,2023-11-28,129.2,130.12,128.97,130.12,1085138,589599,54.33405138474136
SYM131,2023-11-29,129.59,131.44,129.37,129.92,1102827,769816,69.80388839974125
SYM131,2023-11-30,130.86,131.97,129.98,131.97,858511,499419,58.172711781808204
SYM131,2023-12-01,132.04,133.05,130.99,133.05,1548956,590966,38.1525716279976
SYM131,2023-12-04,133.68,135.24,133.18,133.18,994863,689757,69.33187687057135
SYM131,2023-12-05,132.84,134.09,132.75,132.75,941991,414408,43.99283422545047
SYM131,2023-12-06,132.06,132.91,131.39,132.91,1026363,255164,24.860998065340862
SYM131,2023-12-07,133.29,135.03,131.75,134.55,742239,284226,38.29310947819823
SYM131,2023-12-08,134.93,136.09,134.47,134.47,809113,379799,46.94022960879908
SYM131,2023-12-11,134.11,134.32,132.55,132.55,1019785,628107,61.59210058017719
SYM131,2023-12-12,132.62,132.64,132.14,132.14,825421,566712,68.65734426918317
SYM131,2023-12-13,133.11,135.75,132.56,132.56,1229949,541051,43.98971447030537
SYM131,2023-12-14,132.03,132.22,129.66,132.22,1080780,710460,65.73591213255182
SYM131,2023-12-15,132.39,133.5,131.34,132.06,959061,437673,45.63557951874881
SYM131,2023-12-18,132.05,132.77,129.2,129.87,1306469,851404,65.16834599602284
SYM131,2023-12-19,130.4,131.19,129.53,129.53,943405,439301,46.565483499684724
SYM131,2023-12-20,129.34,131.0,129.04,131.0,1385633,671511,48.46245191648922
SYM131,2023-12-21,130.71,131.11,130.6,130.6,1553405,690759,44.46745087711193
SYM131,2023-12-22,130.2,131.33,130.13,131.33,1439371,514394,35.7374606693973
SYM131,2023-12-25,131.7,131.93,131.59,131.93,293672,174003,59.25087918467338
SYM131,2023-12-26,132.74,134.82,130.17,134.59,1362805,645283,47.349665023835925
SYM131,2023-12-27,135.13,135.58,133.84,135.58,796581,454853,57.100691214879646
SYM131,2023-12-28,136.34,137.08,135.29,135.29,1076589,571314,53.06706547238307
SYM131,2023-12-29,134.71,134.98,134.59,134.59,1063245,484870,45.60293988320858
SYM132,2023-01-02,100.54,102.26,98.71,100.64,1349921,985947,73.03740881919492
SYM132,2023-01-03,100.85,101.61,100.69,101.61,1051729,577268,54.887597517941565
SYM132,2023-01-04,101.82,103.77,100.06,101.18,994768,614963,61.81983094612381
SYM132,2023-01-05,100.93,101.4,100.48,101.4,947210,707863,74.7314420634107
SYM132,2023-01-06,100.82,101.71,100.1,101.71,1099329,726803,66.11336782291455
SYM132,2023-01-09,102.14,103.83,101.45,102.83,1062404,515509,48.52290902768079
SYM132,2023-01-10,102.15,102.18,101.31,101.48,1206880,638434,52.89956852725221
SYM132,2023-01-11,101.15,101.53,99.81,101.53,1329514,532102,40.02234952384091
SYM132,2023-01-12,100.17,100.34,98.46,100.34,1095711,858031,78.30815745353667
SYM132,2023-01-13,100.01,100.88,99.08,99.08,734160,440592,60.01313729086547
SYM132,2023-01-16,99.57,100.9,99.51,99.51,1166378,553035,47.41476491535978
SYM132,2023-01-17,99.63,100.67,99.41,99.98,1114964,377276,33.83751019156513
SYM132,2023-01-18,100.16,100.17,100.13,100.13,916026,500157,54.60080511098178
SYM132,2023-01-19,100.78,101.41,100.73,100.73,1252165,690844,55.17198169194194
SYM132,2023-01-20,101.12,101.61,99.44,101.61,623235,455063,73.01635318385824
SYM132,2023-01-23,102.48,102.66,101.84,102.66,1135607,713853,62.86096448903942
SYM132,2023-01-24,102.73,103.3,102.28,103.3,1030864,465535,45.15972323585624
SYM132,2023-01-25,102.89,103.63,100.92,103.1,1303304,304477,23.361998534348913
SYM132,2023-01-26,102.82,103.08,101.79,103.08,565326,340867,60.29581218825075
SYM132,2023-01-27,103.43,104.52,103.4,103.89,576571,258661,44.86211558505147
SYM132,2023-01-30,103.52,105.0,102.62,102.62,1007548,333097,33.0602431510429
SYM132,2023-01-31,102.42,103.33,100.83,100.83,1311257,619834,47.27022308606197
SYM132,2023-02-01,100.18,100.52,98.87,98.87,1390639,714653,51.39027281472116
SYM132,2023-02-02,99.04,99.55,99.01,99.55,473268,184053,38.88982866512843
SYM132,2023-02-03,100.04,100.51,99.44,100.51,838588,536102,63.92917651145201
SYM132,2023-02-06,101.04,101.18,100.02,100.02,1434568,828564,57.757043001265345
SYM132,2023-02-07,100.23,101.12,99.58,99.58,892735,404337,45.291965868498245
SYM132,2023-02-08,100.57,100.91,99.71,99.84,1035577,499111,48.196462217566136
SYM132,2023-02-09,99.49,100.07,97.24,97.49,1569716,1285145,81.87123241519143
SYM132,2023-02-10,97.06,97.26,95.79,97.26,866400,766459,88.46487301537994
SYM132,2023-02-13,96.91,97.18,96.01,97.18,1074188,601873,56.030565964244
SYM132,2023-02-14,97.23,97.64,97.21,97.64,1183769,553578,46.76402953755421
SYM132,2023-02-15,98.17,100.21,98.1,98.1,933334,630859,67.59199258260227
SYM132,2023-02-16,98.58,99.81,98.39,99.05,847521,713637,84.20289041102359
SYM132,2023-02-17,98.91,99.36,98.75,98.75,1432657,870292,60.74677898812193
SYM132,2023-02-20,97.88,99.25,97.81,97.82,875244,341875,39.060540317336816
SYM132,2023-02-21,98.26,98.73,97.98,98.73,1150106,662643,57.615841411747
SYM132,2023-02-22,98.18,99.06,97.12,99.06,1167057,575625,49.32280338354376
SYM132,2023-02-23,99.92,102.16,98.66,100.28,923917,584874,63.30382219688004
SYM132,2023-02-24,100.15,100.76,99.49,99.79,1256103,836167,66.56835484798859
SYM132,2023-02-27,99.35,99.81,98.92,98.92,1221031,727942,59.61704492906069
SYM132,2023-02-28,98.77,99.25,97.97,99.25,1166501,693676,59.466466999109976
SYM132,2023-03-01,99.19,99.54,98.68,99.54,896727,658562,73.44068779968615
SYM132,2023-03-02,99.88,100.73,99.03,99.03,1250400,445062,35.593601804382324
SYM132,2023-03-03,98.48,98.55,97.61,98.55,731199,494417,67.61738689086226
SYM132,2023-03-06,97.94,99.32,96.63,99.32,960771,645940,67.23149348230054
SYM132,2023-03-07,98.36,98.61,97.66,98.61,577311,255697,44.29115300722276
SYM132,2023-03-08,98.32,98.88,97.48,98.12,1142453,520974,45.601420437518705
SYM132,2023-03-09,98.62,99.09,96.68,97.75,968580,637346,65.8021380117001
SYM132,2023-03-10,97.37,97.71,96.86,97.71,851458,412511,48.447649624102276
SYM132,2023-03-13,98.25,98.73,97.83,98.73,1027108,286038,27.848879151006322
SYM132,2023-03-14,98.55,100.02,98.41,98.41,844721,134571,15.930865502772988
SYM132,2023-03-15,98.74,99.52,98.33,98.78,998199,368797,36.94626214390893
SYM132,2023-03-16,99.06,99.44,98.11,98.11,751819,545449,72.5506885293945
SYM132,2023-03-17,98.02,98.1,97.81,97.81,1140692,639796,56.088415128331064
SYM132,2023-03-20,98.39,98.87,97.85,97.85,835346,480463,57.51670430674972
SYM132,2023-03-21,97.05,97.26,96.94,97.26,246198,107712,43.75053408429241
SYM132,2023-03-22,97.51,97.66,97.49,97.66,1386866,976128,70.38374392828749
SYM132,2023-03-23,97.19,97.88,95.42,95.42,1376213,750124,54.50644247922352
SYM132,2023-03-24,96.09,96.68,95.64,95.64,850978,494375,58.09502940368721
SYM132,2023-03-27,95.47,95.95,95.3,95.95,1007089,562391,55.843309251430924
SYM132,2023-03-28,95.47,96.36,95.04,95.04,1095818,697154,63.61953379581689
SYM132,2023-03-29,94.92,95.29,93.25,93.25,936938,467380,49.88382591815899
SYM132,2023-03-30,92.73,93.73,92.11,92.79,1343739,764429,56.88821753036391
SYM132,2023-03-31,92.44,92.87,91.51,92.27,1068632,401965,37.6149821292415
SYM132,2023-04-03,91.14,93.85,90.61,90.65,512906,232539,45.337707364005745
SYM132,2023-04-04,90.93,91.36,90.51,90.96,860290,388397,45.14729570871194
SYM132,2023-04-05,91.35,91.95,89.29,91.39,870911,705367,80.99190240003364
SYM132,2023-04-06,91.95,94.45,90.89,90.89,1229053,541042,44.021063434165214
SYM132,2023-04-07,90.88,92.45,90.15,91.1,1459822,673524,46.137473076378114
SYM132,2023-04-10,90.95,91.28,90.0,91.11,909004,464606,51.11161518587159
SYM132,2023-04-11,90.41,91.76,89.67,91.76,949123,503665,53.066394620175956
SYM132,2023-04-12,91.37,91.44,90.99,90.99,1147570,602490,52.50143536842492
SYM132,2023-04-13,89.92,90.54,89.64,89.64,1353579,526338,38.88491504305864
SYM132,2023-04-14,89.83,89.87,89.3,89.3,996343,517964,51.98657096217279
SYM132,2023-04-17,89.68,90.25,89.62,90.22,1589579,1080247,67.95809390853181
SYM132,2023-04-18,90.24,91.83,89.65,91.03,1022944,629546,61.54264811725148
SYM132,2023-04-19,90.78,93.36,90.69,90.69,1059884,581032,54.820355557714244
SYM132,2023-04-20,90.51,90.7,89.99,89.99,1117027,396943,35.53573322199525
SYM132,2023-04-21,90.51,90.62,89.62,90.62,911085,385222,42.28169925267007
SYM132,2023-04-24,91.33,92.43,89.82,89.82,1238728,954862,77.08411322494709
SYM132,2023-04-25,89.44,90.12,89.18,89.18,879232,400764,45.58120647332129
SYM132,2023-04-26,89.28,91.19,88.65,91.19,748245,275947,36.87924725675851
SYM132,2023-04-27,91.67,92.54,90.11,91.73,1338050,677707,50.6488836908234
SYM132,2023-04-28,92.28,92.9,91.39,92.9,1087420,576028,52.972016989853955
SYM132,2023-05-01,92.49,92.62,92.12,92.62,897554,498325,55.5203572697524
SYM132,2023-05-02,92.37,92.8,92.2,92.2,719330,404945,56.29483599682747
SYM132,2023-05-03,92.07,94.23,91.56,91.56,471487,213696,45.323858156607336
SYM132,2023-05-04,91.79,91.85,91.76,91.76,1257150,501911,39.92452315477813
SYM132,2023-05-05,91.4,94.22,90.06,91.63,723352,290040,40.09676024551319
SYM132,2023-05-08,90.97,92.36,89.68,90.52,845679,273734,32.36865908835287
SYM132,2023-05-09,90.04,90.07,89.79,90.07,1207309,643646,53.31245728289898
SYM132,2023-05-10,89.46,90.37,89.34,89.48,758133,682319,90.0
SYM132,2023-05-11,89.91,90.74,89.31,90.74,961831,258399,26.865326517182318
SYM132,2023-05-12,90.43,90.67,90.19,90.19,839246,250776,29.881199109176542
SYM132,2023-05-15,90.21,90.92,88.56,90.92,1284857,876778,68.2394031869177
SYM132,2023-05-16,91.04,91.58,90.93,90.93,1265441,1046463,82.6955797341618
SYM132,2023-05-17,90.71,90.8,89.79,90.8,970483,523903,53.983834076907954
SYM132,2023-05-18,90.86,92.47,90.72,90.72,1266892,531297,41.937062083079496
SYM132,2023-05-19,90.6,90.97,89.93,90.97,856132,770518,90.0
SYM132,2023-05-22,91.0,92.2,90.55,90.55,947210,438477,46.29151455497579
SYM132,2023-05-23,91.08,92.11,90.61,92.03,717691,242266,33.75634901083552
SYM132,2023-05-24,92.36,94.06,91.97,94.06,478684,187556,39.181705644952814
SYM132,2023-05-25,94.41,95.18,93.96,94.68,1168327,733105,62.74833608981519
SYM132,2023-05-26,94.56,95.27,94.15,95.27,1506854,737696,48.95610001905253
SYM132,2023-05-29,95.66,96.63,94.54,95.77,924631,670591,72.52529027284723
SYM132,2023-05-30,95.46,96.03,93.53,96.03,1385965,619727,44.71454723096456
SYM132,2023-05-31,95.55,97.12,94.83,94.95,1078764,804327,74.56009652688215
SYM132,2023-06-01,94.8,94.98,94.58,94.58,1244412,837013,67.26179458133615
SYM132,2023-06-02,95.28,96.59,95.09,95.09,792185,186070,23.48823590019027
SYM132,2023-06-05,94.65,95.13,94.31,95.13,780147,342636,43.91946622502465
SYM132,2023-06-06,95.43,95.82,95.28,95.28,1495054,551794,36.90797227575349
SYM132,2023-06-07,95.47,96.02,95.06,95.06,1023488,183476,17.926564944184086
SYM132,2023-06-08,95.32,95.77,95.13,95.13,1095344,690774,63.06459828119222
SYM132,2023-06-09,94.97,95.87,94.82,94.82,539297,338543,62.77497318918452
SYM132,2023-06-12,94.81,94.86,93.83,93.83,1168202,567036,48.539261212970004
SYM132,2023-06-13,93.35,94.6,91.96,93.71,821410,444651,54.13267982613089
SYM132,2023-06-14,94.35,95.93,94.2,94.53,843323,303321,35.967442355103515
SYM132,2023-06-15,94.55,95.73,93.87,93.87,1137638,445529,39.16271802967364
SYM132,2023-06-16,93.81,94.5,93.03,93.67,1422739,782343,54.98852951629969
SYM132,2023-06-19,93.35,94.91,93.34,94.25,1692293,789500,46.65270473497177
SYM132,2023-06-20,94.06,94.32,93.38,94.32,955618,686116,71.79821816307135
SYM132,2023-06-21,94.24,95.18,93.89,95.18,1078946,473946,43.92678663632962
